sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status,label
674614,m014018," כנגד גרסתה האחת והמלאה של הילדה עומדת הכחשת הנאשם - וגרסת להד""ם","22. הסניגור טען כי נדרש במקרה זה סיוע לכל ביקור וביקור ולכל מעשה ומעשה, ואין הדבר כן. לא זו בלבד שאף ברגיל אינה נדרשת ראיית סיוע לכל אורך החזית, ודי אם תתייחס לאחת או לאחדות מהשאלות השנויות במחלוקת, אלא במקרה זה, נוכח הכחשתו המלאה והמוחלטת של הנאשם ויריעת ההגנה הרחבה שפרש, די בראיית סיוע מוגבלת יותר, כקבוע בפסק דין בענין אל שבאב דלעיל. ראיית הסיוע צריכה להתייחס לנקודה ממשית השנויה במחלוקת, ונקודה זאת נקבעת על פי ""חזית המריבה"". כנגד גרסתה האחת והמלאה של הילדה עומדת הכחשת הנאשם - וגרסת להד""ם. לאור זאת, ""חזית המריבה"" היתה רחבה ומלאה, וענינה - עצם ביצוע המעשים. בנסיבות כאלה ""קל יותר למצוא את ראיית הסיוע"": יהודאי, שם, בעמ' 203. ואולם, כאמור ראיות הסיוע המגוונות האמורות, שבאו ממקורות שונים, ובמיוחד מהנאשם, מספקות סיוע מהותי נרחב ואיתן, אף מעבר לדרוש בכגון זה.",5," כנגד גרסתה האחת והמלאה של הילדה עומדת הכחשת הנאשם - וגרסת להד""ם",tagger1,not annotated,
230185,ME-13-03-23362-44," אין עדות ברורה של המתלוננת בפנינו, אודות אמירות כאלה בשעתו","אשר לאישום הראשון - עבירת ההדחה בחקירה, שיוחסה לנאשם, הייתה בשל דברים שלכאורה נאמרו על ידו בעקבות הפגיעות המיניות, ובניסיון למנוע ממנה להתלונן. אין עדות ברורה של המתלוננת בפנינו, אודות אמירות כאלה בשעתו. בסיכומי התובעת, התבקשה ההרשעה בעבירה זו, משום שהנאשם ביקש מהנערה לחזור בה מהתלונה, לאחר הגשת כתב האישום, ולא לפני כן. לא ברור, לאיזו פניה מטעם הנאשם מתכוונת המאשימה, והאם מדובר באחת משיחות הטלפון, שאולי התקיימו לאחר מעצרו. בהינתן העמימות בעניין זה, איני מוצא, שיש להרשיעו בעבירת ההדחה. ראוי לזכותו מהספק בעניין זה.",12," אין עדות ברורה של המתלוננת בפנינו, אודות אמירות כאלה בשעתו",tagger1,not annotated,
427543,m07001116-174, לטענתו גרסת המתלונן לאירוע זה שקרית,"תגובתו המפורטת לאירועי כתב האישום שבאירוע הראשון אכן הוזמן המתלונן לסעודת שבת בביתו יחד עם בני משפחת הנאשם ואורחים נוספים. לדבריו, נהוג בישיבה שבחורים  מגיעים לבית הנאשם לסעוד בערב שבת. המתלונן לא בא לסעודה עצמה, אלא הגיע מאוחר יותר. הוא, ישב עם המתלונן, שוחח עמו מעט, ונפרד ממנו לשלום. לטענתו גרסת המתלונן לאירוע זה שקרית. המתלונן מעולם לא ישב עליו, או על ברכיו. גם טענתו כי ביתו של הנאשם היה חשוך אינה נכונה.",7, לטענתו גרסת המתלונן לאירוע זה שקרית,tagger1,not annotated,
792486,M-NoPub-ZC-1-131-L,"5סיכומו של דבר, מסקנתי הסופית היא, שגירסתה הראשונה של המתלוננת במשטרה, היא הגירסה הנכונה, ונסיונה להתחמק מגירסה זו, בא רק כדי לגרום לשחרורו של הנאשם מהמעצר, לאחר שהמתלוננת נוכחה לדעת, שהמפרנס היחידי של המשפחה, איננו מפרנס כשהוא עצור, ובנה הקשור מאוד לאביו, אינו אוכל ואינו מתפקד בבית הספר",".5סיכומו של דבר, מסקנתי הסופית היא, שגירסתה הראשונה של המתלוננת במשטרה, היא הגירסה הנכונה, ונסיונה להתחמק מגירסה זו, בא רק כדי לגרום לשחרורו של הנאשם מהמעצר, לאחר שהמתלוננת נוכחה לדעת, שהמפרנס היחידי של המשפחה, איננו מפרנס כשהוא עצור, ובנה הקשור מאוד לאביו, אינו אוכל ואינו מתפקד בבית הספר.",12,"5סיכומו של דבר, מסקנתי הסופית היא, שגירסתה הראשונה של המתלוננת במשטרה, היא הגירסה הנכונה, ונסיונה להתחמק מגירסה זו, בא רק כדי לגרום לשחרורו של הנאשם מהמעצר, לאחר שהמתלוננת נוכחה לדעת, שהמפרנס היחידי של המשפחה, איננו מפרנס כשהוא עצור, ובנה הקשור מאוד לאביו, אינו אוכל ואינו מתפקד בבית הספר",tagger1,not annotated,
91613,ME-15-11-4139-531," רק לאחר שנשמעה עדותה המוקדמת של המתלוננת, ביקש הנאשם לתקן את תשובתו לאישום, וטען לראשונה, כי הוא נכנס לשביל העפר כדי להטיל את מימיו","45. שתיקתו זו של הנאשם מקבלת משנה תוקף, בהינתן, שגם בתשובתו לאישום, הנאשם כלל לא הציג את גרסתו לפיה סטה לשביל העפר כדי להטיל את מימיו, אלא הציג גרסה אחרת, כי הוא סטה מהדרך משום ש""חיפש את בית הספר עם המתלוננת"". הנאשם אף הוסיף, כי ""הוא שמח שיוסף אוחיון הגיע כי הוא [הנאשם] טעה בדרכו"" (ההדגשה שלי – א' כ') (בע' 2 ש' 20-24). רק לאחר שנשמעה עדותה המוקדמת של המתלוננת, ביקש הנאשם לתקן את תשובתו לאישום, וטען לראשונה, כי הוא נכנס לשביל העפר כדי להטיל את מימיו. התנהלות זו מקימה את הרושם, כי השינוי שחל בגרסתו אך נועד להתאים את גרסתו לעדותה של המתלוננת – ולא משום שיש בגרסה אמת. אילו גרסת הנאשם הייתה נכונה, ברי, כי היה מציגה לכל המאוחר בפתח המשפט, ולא מציג גרסה אחרת, כי טעה בדרכו.",12," רק לאחר שנשמעה עדותה המוקדמת של המתלוננת, ביקש הנאשם לתקן את תשובתו לאישום, וטען לראשונה, כי הוא נכנס לשביל העפר כדי להטיל את מימיו",tagger1,not annotated,
654949,s02003061-156,"עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים","עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים.",14,"עדותה של המתלוננת הינה עדות יחידה ישירה באשר לאירועים המיוחסים לנאשם, ולכן עליי לבחון את עדותה בזהירות המתבקשת לצורך הרשעה בפלילים",tagger1,not annotated,
345856,m07004058,"בנסיבות העניין, אין זה בטוח כלל להשתית את הרשעת הנאשם על בסיס עדותה היחידה של המתלוננת, כאשר בפנינו סתירות ותמיהות רבות אשר יש בהן כדי להחליש במידה משמעותית את האמון שיש ליתן לגירסתה (ראה:  (5) 278 בעמ' 283)","בנסיבות העניין, אין זה בטוח כלל להשתית את הרשעת הנאשם על בסיס עדותה היחידה של המתלוננת, כאשר בפנינו סתירות ותמיהות רבות אשר יש בהן כדי להחליש במידה משמעותית את האמון שיש ליתן לגירסתה (ראה:  (5) 278 בעמ' 283).",5,"בנסיבות העניין, אין זה בטוח כלל להשתית את הרשעת הנאשם על בסיס עדותה היחידה של המתלוננת, כאשר בפנינו סתירות ותמיהות רבות אשר יש בהן כדי להחליש במידה משמעותית את האמון שיש ליתן לגירסתה  278 בעמ' 283)",tagger1,not annotated,
707769,ME-10-09-31383-790," כמו כן, על פי גרסתה המהימנה של המתלוננת, הנאשם נכנס ויצא מן החדר כמה פעמים; הוא יצא מהחדר, כשהאחות בכתה או כשביקש שהמתלוננת תצא לשירותים, וחזר לאחר מכן לחדר; ומכאן שגם הייתה לו אפשרות להימנע ממעשיו (למקרים נוספים שבהם הועלתה טענת שכרות, ראו למשל והשוו: (3) 83, בפסקה 5","בפועל, מגרסתה המהימנה של המתלוננת עולה כי הנאשם הבין היטב את אשר הוא עושה; בקשתו של הנאשם מהמתלוננת כי תצא לשירותים, יציאתו של הנאשם מהחדר כל עת שהאחות התעוררה וכן אמירתו למתלוננת כי לא תספר דבר –  כל אלה מלמדים בבירור כי הנאשם הבין היטב את הפסול שבמעשיו. כמו כן, על פי גרסתה המהימנה של המתלוננת, הנאשם נכנס ויצא מן החדר כמה פעמים; הוא יצא מהחדר, כשהאחות בכתה או כשביקש שהמתלוננת תצא לשירותים, וחזר לאחר מכן לחדר; ומכאן שגם הייתה לו אפשרות להימנע ממעשיו (למקרים נוספים שבהם הועלתה טענת שכרות, ראו למשל והשוו: (3) 83, בפסקה 5.ג;  טיקמן נ' מדינת ישראל (ניתן ביום 12/12/05), בפסקה 12 ואילך;  רומנצקי נ' מדינת ישראל (ניתן ביום 18/9/06), בפסקה 11;  סטקלר נ' מדינת ישראל (ניתן ביום 11/5/06), בפסקה 49 ואילך;  זלנצקי נ' מדינת ישראל (ניתן ביום 22/2/07), בפסקאות 36-47;  דענא נ' מדינת ישראל (ניתן ביום 27/6/11), בפסקה (ז)).",5," כמו כן, על פי גרסתה המהימנה של המתלוננת, הנאשם נכנס ויצא מן החדר כמה פעמים; הוא יצא מהחדר, כשהאחות בכתה או כשביקש שהמתלוננת תצא לשירותים, וחזר לאחר מכן לחדר; ומכאן שגם הייתה לו אפשרות להימנע ממעשיו  83, בפסקה 5",tagger1,not annotated,
288730,m07001178-65," גרסת המתלוננת היא כאמור עקבית, אין בה כל העצמה או תחכום","מהימנות: המתלוננת מתארת את האירועים באופן עקבי, ולמעט אי דיוקים קלים כמעט ולא ניתן למצוא חוסר התאמה בין הגרסאות באמרות השונות, בעימות ועדותה בביהמ""ש, למעט עניין שיחות הטלפון אל הנאשם אשר לא הוזכרו באמרה הראשונה. גרסת המתלוננת היא כאמור עקבית, אין בה כל העצמה או תחכום. המתלוננת הודתה ביושר כי התנגדה פיסית לנאשם רק בעת האונס הראשון בדירתה (פרוטוקול עמ' 35), כך גם סיפרה בשיא התמימות מה הביא אותה להתלונן לאחר שהנאשם השפיל אותה בפני חברו והשומר באותו ערב, עובר להגשת התלונה. המתלוננת הייתה עקבית גם לעניין המניע לתלונה ולא שינתה את גרסתה לאורך כל חקירתה ועדותה. על מצבה הנפשי של המתלוננת ביחס לנאשם אפשר ללמוד מתמליל העימות (ת/6), עת אמרה לא פעם כי אינה מוכנה יותר לראות אותו וכן בעת עדותה בביהמ""ש לא הייתה מסוגלת להביט לעברו למרות שהתבקשה לעשות כן מספר פעמים ע""י ביהמ""ש וכשנשאלה אם יש לה בעיה להביט בנאשם השיבה ""כבד עלי להסתכל עליו....מה שעבר היה קשה, אז אני לא רוצה להסתכל"" (עמ' 25). המתלוננת הייתה נסערת בעת החקירה כאשר הטיחו בה כאילו העלילה על הנאשם אונס משום שדחה את ""חיזוריה"". לדברי המתלוננת באמרתה הראשונה יום 6/12/07, הנאשם אמר לה שאם ישאלו אותו עליה במשטרה הוא יאמר כי אינו מכיר אותה ואכן זו היתה גרסת הנאשם  באמרתו הראשונה במשטרה לאחר שנעצר.",3," גרסת המתלוננת היא כאמור עקבית, אין בה כל העצמה או תחכום",tagger1,not annotated,
825035,ME-08-1198-419,גרסת המתלוננת שונה גם לגבי זהות הנהג ברכב בדרך לעזריה,"גרסת המתלוננת שונה גם לגבי זהות הנהג ברכב בדרך לעזריה. במשטרה טענה, כי הנאשם 3 לא נהג בג'יפ בדרך לעזריה, ואולם, בבית המשפט שינתה גרסתה ואמרה שנאשם 3 הוא שנהג (עמ' 47 שורות 5-8). לשאלת ביהמ""ש לפשר הסתירות, השיבה המתלוננת: ""אני לא יודעת. שאף אחד לא ישאל אותי מה קרה במשטרה. אני אומרת שאני לא יודעת, אולי טעיתי במשטרה"" (עמ' 47, שורות 9-11).",7,גרסת המתלוננת שונה גם לגבי זהות הנהג ברכב בדרך לעזריה,tagger1,not annotated,
48352,SH-13-08-24175-34,"אל מול עדותה האמינה והאותנטית של המתלוננת, עומדת לה עדותו המתחמקת הבלתי מבוססת והמופרכת של הנאשם, שלא עוררה בי שמץ של אמון","אל מול עדותה האמינה והאותנטית של המתלוננת, עומדת לה עדותו המתחמקת הבלתי מבוססת והמופרכת של הנאשם, שלא עוררה בי שמץ של אמון.",5,"אל מול עדותה האמינה והאותנטית של המתלוננת, עומדת לה עדותו המתחמקת הבלתי מבוססת והמופרכת של הנאשם, שלא עוררה בי שמץ של אמון",tagger1,not annotated,
142592,ME-13-07-36795-33," אכן, בהודעתה במשטרה מסרה המתלוננת גרסה מפורטת יותר, אך הפרטים שנמסרו בגרסה זו אינם מהווים את ליבת האירועים המבססים את העבירות בהן הורשע המערער, אלא רק את המסגרת שמסביב","בעניין זה אפנה ל פלוני נ' מדינת ישראל ([פורסם בנבו] 3.4.14) פסקה 22 מפי כב' השופטת ע' ארבל, כהאי לישנא; ""כאמור, ההגנה היא שהגישה את ההודעות שנגבו מן המתלוננת במשטרה במהלך חקירתה הנגדית בבית המשפט. זאת על מנת להוכיח סתירות בין גרסאותיה ולקעקע את מהימנותה. לפיכך יכול היה בית המשפט לעשות שימוש בהודעות אלו לעצם אמירת הדברים. ואכן, בניגוד לטענת בא-כוח המערער, השימוש שעשה בית המשפט המחוזי בהודעות המתלוננת היה לצורך קביעת מהימנותה של המתלוננת. מקריאת פרוטוקול עדותה של המתלוננת בבית המשפט עולה כי המתלוננת תיארה את האירועים עליהם בוססה ההרשעה במהלך עדותה בחקירה הראשית. בניגוד לטענת הסנגור, המתלוננת אף העידה בבית המשפט על אירוע האלימות השלישי, כולל תיאור האלימות הפיזית שהופעלה כלפיה, זריקת הטלפון הנייד לעברה, הסכין שהצמיד המערער לגרונה, והאיומים שהשמיע כלפיה (עמ' 8 לפרוטוקול). משכך, ניתן היה לבסס את ההרשעה כולה על עדות זו. אכן, בהודעתה במשטרה מסרה המתלוננת גרסה מפורטת יותר, אך הפרטים שנמסרו בגרסה זו אינם מהווים את ליבת האירועים המבססים את העבירות בהן הורשע המערער, אלא רק את המסגרת שמסביב. פרטים אלו מוסיפים נופך של מהימנות לגרסתה של המתלוננת, מהימנות הנלמדת מעצם מסירת הפרטים המרובים בגרסה זו. השימוש שעשה בית המשפט המחוזי בהודעות המתלוננת, אם כן, הוא כראייה לעצם אמירת הדברים ולחיזוק מהימנות המתלוננת, ולא לתוכן הדברים. שימוש כזה הוא מותר על פי דיני הראיות ואינו מעורר כל קושי.""",8," אכן, בהודעתה במשטרה מסרה המתלוננת גרסה מפורטת יותר, אך הפרטים שנמסרו בגרסה זו אינם מהווים את ליבת האירועים המבססים את העבירות בהן הורשע המערער, אלא רק את המסגרת שמסביב",tagger1,not annotated,
115676,ME-11-07-21438-1,מהימנות עדות המתלוננת ועדויות י,מהימנות עדות המתלוננת ועדויות י. ור.,3,מהימנות עדות המתלוננת ועדויות י,tagger1,not annotated,
310244,ME-11-06-2577-640,"דעתה של העדה לא השתנתה גם לאחר גביית עדות נוספת מהילדה, שנכפתה עליה כעבור קרוב לחודשיים מגביית הראשונה ואחרי הגשת כתב האישום","דעתה של העדה לא השתנתה גם לאחר גביית עדות נוספת מהילדה, שנכפתה עליה כעבור קרוב לחודשיים מגביית הראשונה ואחרי הגשת כתב האישום. בעדותה תארה את אופן עריכת חקירות הילדים באופן כללי ואת חקירת המקרה נשוא הדיון.",5,"דעתה של העדה לא השתנתה גם לאחר גביית עדות נוספת מהילדה, שנכפתה עליה כעבור קרוב לחודשיים מגביית הראשונה ואחרי הגשת כתב האישום",tagger1,not annotated,
46213,SH-10-04-42431-606," שום ראיה חפצית לא הובאה לתמוך בגרסתו המופרכת של המתלונן""","הסניגור פתח את סיכומיו באמירה מודגשת לפיה: ""שום ראיה אובייקטיבית לא הובאה לתמיכה בטענת המתלונן. שום ראיה חפצית לא הובאה לתמוך בגרסתו המופרכת של המתלונן"". הסנגור מתעלם משום מה מכך שהנאשם עצמו הודה ברוב רובה של גרסת המתלונן, באשר לרכיבים העובדתיים שבה. המחלוקות העובדתיות הן שוליות ומינוריות. הנאשם כפר בעיקרו ביסוד הנפשי שבביצוע אותם מעשים, זאת ותו לא.",5," שום ראיה חפצית לא הובאה לתמוך בגרסתו המופרכת של המתלונן""",tagger1,not annotated,
532858,ME-15-10-1855-55,"בעטיין של עבירות מין, נקבע לא פעם כי אין מקום לדרוש כי עדות המתלוננת תהיה סדורה, עקבית, חפה מכל אי דיוק, על מנת שיינתן בה אמון","בעטיין של עבירות מין, נקבע לא פעם כי אין מקום לדרוש כי עדות המתלוננת תהיה סדורה, עקבית, חפה מכל אי דיוק, על מנת שיינתן בה אמון.",2,"בעטיין של עבירות מין, נקבע לא פעם כי אין מקום לדרוש כי עדות המתלוננת תהיה סדורה, עקבית, חפה מכל אי דיוק, על מנת שיינתן בה אמון",tagger1,not annotated,
769689,ME-15-11-34046-11," כפי שפורט על ידי חברתי, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו; מחד גיסא, גרסתה המפלילה של המתלוננת, בתו של הנאשם, המתארת בפרוטרוט סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד הגשת התלונה בשנת 2015","עדויות מתלוננות בעבירות מין 2. כפי שפורט על ידי חברתי, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו; מחד גיסא, גרסתה המפלילה של המתלוננת, בתו של הנאשם, המתארת בפרוטרוט סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד הגשת התלונה בשנת 2015. מאידך גיסא, בפנינו גרסת הנאשם המכחיש מכל וכל כי ביצע את כל המעשים המיוחסים לו וטוען כי המתלוננת, בתו הבכורה, מעלילה עליו עלילת שווא.",5," כפי שפורט על ידי חברתי, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו; מחד גיסא, גרסתה המפלילה של המתלוננת, בתו של הנאשם, המתארת בפרוטרוט סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד הגשת התלונה בשנת 2015",tagger1,not annotated,
464437,ME-09-127-726,"09, בתואם לעובדות כתב האישום, בפני מותב אחר (כב' השופטים כהן (אב""ד), הלמן וארבל), זאת לאור הצהרותיה של המתלוננת כי היא מתכוונת לעזוב את הארץ ולא לשוב, בשל נסיבות אישיות","המתלוננת ויקטוריה (תקרא בשמות אלו לחילופין), מסרה עדות מוקדמת ביום 30.09.09, בתואם לעובדות כתב האישום, בפני מותב אחר (כב' השופטים כהן (אב""ד), הלמן וארבל), זאת לאור הצהרותיה של המתלוננת כי היא מתכוונת לעזוב את הארץ ולא לשוב, בשל נסיבות אישיות.",8,"09, בתואם לעובדות כתב האישום, בפני מותב אחר , הלמן וארבל), זאת לאור הצהרותיה של המתלוננת כי היא מתכוונת לעזוב את הארץ ולא לשוב, בשל נסיבות אישיות",tagger1,not annotated,
674620,m014018," לסיכום, עדותה האמינה של הילדה, כשאליה מתווספות ראיות הסיוע האמורות, אינה מותירה ספק באשמת הנאשם","23. לסיכום, עדותה האמינה של הילדה, כשאליה מתווספות ראיות הסיוע האמורות, אינה מותירה ספק באשמת הנאשם.",5," לסיכום, עדותה האמינה של הילדה, כשאליה מתווספות ראיות הסיוע האמורות, אינה מותירה ספק באשמת הנאשם",tagger1,not annotated,
286424,k00018098p,"אך יודגש, כמצויין גם בראשית דברינו, כי עיקר מלאכתו של בית המשפט בתיק זה תהא להכריע בין הגירסאות הסותרות של המתלוננת מזה ושל הנאשמים מזה, ולקבוע מי מהם דובר אמת ומי נמנע מכך","אך יודגש, כמצויין גם בראשית דברינו, כי עיקר מלאכתו של בית המשפט בתיק זה תהא להכריע בין הגירסאות הסותרות של המתלוננת מזה ושל הנאשמים מזה, ולקבוע מי מהם דובר אמת ומי נמנע מכך. לשון אחר, תיק זה דינו להחרץ, לשבט או לחסד, על פי מעמדן ומשקלן של עדויות המתלוננת, הנאשמים והעדים הנוספים שהעידו במשפט. ברי לנו, כי גם ספק קל בגירסת המתלוננת יש בו כדי להביא לזיכויים של הנאשמים מהעבירה שיוחסה להם.",5,"אך יודגש, כמצויין גם בראשית דברינו, כי עיקר מלאכתו של בית המשפט בתיק זה תהא להכריע בין הגירסאות הסותרות של המתלוננת מזה ושל הנאשמים מזה, ולקבוע מי מהם דובר אמת ומי נמנע מכך",tagger1,not annotated,
369303,SH-13-02-47-54, כבר עמדתי על כך שהמתלוננת הינה עדה אמינה בעיניי,"מדובר בתיאור שנמסר בעדות מוקדמת לפני בית-המשפט ביום 10.2.2013, כשבועיים בלבד לאחר המקרה. כבר עמדתי על כך שהמתלוננת הינה עדה אמינה בעיניי. אינני סבורה כי דבריה בפתח העדות המוקדמת לוקים בחשש ממשי לאי דיוק או ל""זיהום"" מסוג כלשהוא. זאת ועוד; התיאור שנמסר בפתח העדות המוקדמת תואם ברובו הגדול לתיאור שהמתלוננת מסרה בהודעתה המשטרתית הראשונה (נ/ 1) שנגבתה ממנה כשעה ורבע לאחר האירוע, טרם עריכת מסדר זיהוי התמונות וטרם עריכת העימות עם הנאשם. אוסיף כי בחקירתה הנגדית הבהירה המתלוננת ש""זקן קצר בסגנון גותי"" הכוונה לזקן צרפתי (עמ' 13 ש' 13 לפרוטוקול). יוער כי צפייה בקלטת העדות המוקדמת מלמדת כי במענה לשאלה מה הכוונה בזקן גותי, הדגימה המתלוננת שפם מעל הפה וזקן בסנטר, אך לא בצידי הפנים.",15, כבר עמדתי על כך שהמתלוננת הינה עדה אמינה בעיניי,tagger1,not annotated,
396838,m06003039," בסופו של יום ולאחר בחינת חומר הראיות בכללותו, אני סבור כי גרסת המתלוננת כי נאנסה בידי הנאשם מהימנה, וכי אין בעובדה כי ביקשה בשלב מאוחר יותר לחזור בה מתלונתה, כדי להחליש את גרסתה המפלילה","94. בסופו של יום ולאחר בחינת חומר הראיות בכללותו, אני סבור כי גרסת המתלוננת כי נאנסה בידי הנאשם מהימנה, וכי אין בעובדה כי ביקשה בשלב מאוחר יותר לחזור בה מתלונתה, כדי להחליש את גרסתה המפלילה.",7," בסופו של יום ולאחר בחינת חומר הראיות בכללותו, אני סבור כי גרסת המתלוננת כי נאנסה בידי הנאשם מהימנה, וכי אין בעובדה כי ביקשה בשלב מאוחר יותר לחזור בה מתלונתה, כדי להחליש את גרסתה המפלילה",tagger1,not annotated,
630862,ME-12-09-42383-690," המתלוננת מסרה גרסה זהה בעת חקירתה במשטרה (ת/2, עמ' 17) וגם אם אמנם מסרה גרסה שונה בעניין זה לאמה, הרי שמדובר בעניין נקודתי ביותר ושולי יחסית, שאין בו כדי להפחית מהמהימנות החיובית הכללית שיש לייחס לעדותה","12. מהאמור לעיל עולה אפוא כי אין מדובר בסתירה של ממש בין גרסתה הישירה של המתלוננת לבין הגרסה שמסרה לאמה, אלא במקרה הנראה יותר כאי הבנה, שאין בו כדי להחליש את גרסת המתלוננת. אין ממש גם בסתירות הפנימיות כביכול שעליהן ביקש הסנגור להצביע, בנוגע לדוגמא לשאלת התנוחה שבה היתה המתלוננת בעת הבדיקה והאירועים הנטענים. לטענת הסנגור, המתלוננת טענה בתחילה (בעת חקירותיה במשטרה) כי האירועים בוצעה כאשר ישבה, ורק לאחר שהבינה כי הדבר אינו אפשרי מבחינה טכנית הוסיפה כי הם נעשו בשכיבה, או בשילוב בין שתי התנוחות (לטענת הסנגור בעניין זה ראו עמ' 100-99 לפרוטוקול). אולם עיון בחקירותיה של המתלוננת במשטרה מראה כי כבר בחקירתה הראשונה היא טענה כי הנגיעות בוצעו גם בעת ששכבה (ראו ת/2, עמ' 16, 21, 23). יצוין כי גם לגרסת הנאשם עצמו, בדיקת המתלוננת בוצעה הן בישיבה והן בשכיבה. מכאן, שגם בטענה זו אין ממש. יש לדחות גם את טענותיו הנוספות של הסנגור הנוגעות לשינויים מינוריים וניואנסים שונים בגרסת המתלוננת, בנוגע לדוגמא לשאלה אם היא שהורידה את תחתוניה לבקשת הנאשם או שמא היה זה הנאשם  שהוריד את תחתוניה בעצמו. המתלוננת מסרה בעדותה כי היא הורידה את תחתוניה לאחר שהנאשם אמר לה לעשות כן (עמ' 130 לפרוטוקול), והיא אף הודתה כי שיקרה כאשר אמרה לאמה שהנאשם הוא שהוריד לה את התחתונים, מאחר שלדבריה היא חששה כי אמה לא תאמין לה (עמ' 126 לפרוטוקול). המתלוננת מסרה גרסה זהה בעת חקירתה במשטרה (ת/2, עמ' 17) וגם אם אמנם מסרה גרסה שונה בעניין זה לאמה, הרי שמדובר בעניין נקודתי ביותר ושולי יחסית, שאין בו כדי להפחית מהמהימנות החיובית הכללית שיש לייחס לעדותה.",8," המתלוננת מסרה גרסה זהה בעת חקירתה במשטרה  וגם אם אמנם מסרה גרסה שונה בעניין זה לאמה, הרי שמדובר בעניין נקודתי ביותר ושולי יחסית, שאין בו כדי להפחית מהמהימנות החיובית הכללית שיש לייחס לעדותה",tagger1,not annotated,
73714,SH-15-06-23701-11," לנוכח גרסתו זו של הנאשם הובאו בפני מכלול הראיות הנוגעות לאירוע, ולאחר שנתתי דעתי להם הגעתי לכלל מסקנה כי בנסיבות העניין אין די בעדותה היחידה של המתלוננת כדי לבסס מעבר לכל ספק סביר את הטענה כי הנאשם אונן בפניה","בתגובתו לכתב האישום, כמפורט במסמך ס/1 , כפר הנאשם במעשים שיוחסו לו בכתב האישום. הנאשם הבהיר כי עבד כמלווה הסעות ולא כנהג. הוא אישר שפגש במתלוננת, שליוותה תלמידה בחצר בית הספר, ואת הדו שיח ביניהם בנושא העישון. כמו כן אישר שיצא מחצר בית הספר ונעמד מעבר לגדר הרשת, אך כפר בכך שאונן או ביצע מעשה מיני כלשהו, וטען שרק הטיל את מימיו מאחורי השיחים, מבלי שיצר כלל קשר עין עם המתלוננת. לנוכח גרסתו זו של הנאשם הובאו בפני מכלול הראיות הנוגעות לאירוע, ולאחר שנתתי דעתי להם הגעתי לכלל מסקנה כי בנסיבות העניין אין די בעדותה היחידה של המתלוננת כדי לבסס מעבר לכל ספק סביר את הטענה כי הנאשם אונן בפניה. לפיכך, החלטתי לזכות את הנאשם. להלן יובאו נימוקיי.",5," לנוכח גרסתו זו של הנאשם הובאו בפני מכלול הראיות הנוגעות לאירוע, ולאחר שנתתי דעתי להם הגעתי לכלל מסקנה כי בנסיבות העניין אין די בעדותה היחידה של המתלוננת כדי לבסס מעבר לכל ספק סביר את הטענה כי הנאשם אונן בפניה",tagger1,not annotated,
147435,ME-08-1051-165,"הגם שעדות המתלוננת הייתה קוהרנטית ואמינה בעיקר הדברים, עדיין הספק הסביר, כפי שהיטיבה חברתי השופטת דיסקין בפסק דינה להציגו, עומד לזכותו של הנאשם","הגם שעדות המתלוננת הייתה קוהרנטית ואמינה בעיקר הדברים, עדיין הספק הסביר, כפי שהיטיבה חברתי השופטת דיסקין בפסק דינה להציגו, עומד לזכותו של הנאשם.",3,"הגם שעדות המתלוננת הייתה קוהרנטית ואמינה בעיקר הדברים, עדיין הספק הסביר, כפי שהיטיבה חברתי השופטת דיסקין בפסק דינה להציגו, עומד לזכותו של הנאשם",tagger1,not annotated,
488008,m02001067-568, אף עדותה של המתלוננת בדבר התנסותה בעבר במין אנאלי אינה עקבית,"המישור השני הוא בהשוואת דברי המתלוננת עם הפרטים הסובבים את האירוע. מתעוררות סתירות בין דבריה לבין הממצא הפתולוגי של ד""ר נחמן. אף עדותה של המתלוננת בדבר התנסותה בעבר במין אנאלי אינה עקבית. בנוסף, מתעורר קושי באשר לסיבת הדימום של המתלוננת מיד לאחר האירועים, שכן המתלוננת יצרה את הרושם כי האינוס הוא שגרם לכך בעוד שבפועל מתברר שמדובר היה בדם ויסתי – עובדה עליה סיפרה המתלוננת לנאשם למחרת האירוע.",1, אף עדותה של המתלוננת בדבר התנסותה בעבר במין אנאלי אינה עקבית,tagger1,not annotated,
